time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1773200175740908000,67.16790795898437,0.9323559403419495,0.2887374460697174,0.0461796410381794,0.21262788772583008,0.04421207308769226,-0.5920343995094299,-2.6796674728393555
1773200175756929000,67.18392895507813,0.9326503872871399,0.28846320509910583,0.04523367062211037,0.21191053092479706,0.045638006180524826,-0.5910601615905762,-2.6808559894561768
1773200175772919600,67.19991943359375,0.9328531622886658,0.2887527346611023,0.04448468238115311,0.2107798010110855,0.04667028412222862,-0.5913481712341309,-2.682934284210205
1773200175788910000,67.21591015625,0.9328967928886414,0.28947892785072327,0.04411939159035683,0.20966406166553497,0.047120749950408936,-0.592707097530365,-2.685058355331421
1773200175804932600,67.2319326171875,0.9330207109451294,0.29022836685180664,0.043813277035951614,0.20813529193401337,0.04715161770582199,-0.5941641330718994,-2.6881887912750244
1773200175820922000,67.24792211914063,0.9333213567733765,0.29067009687423706,0.043374158442020416,0.20625436305999756,0.04703625664114952,-0.5949525237083435,-2.6921820640563965
1773200175836916200,67.26391625976562,0.9337231516838074,0.29071444272994995,0.042915329337120056,0.20446138083934784,0.04679078981280327,-0.5949201583862305,-2.6961028575897217
1773200175852907300,67.2799072265625,0.9341736435890198,0.29069361090660095,0.04240034893155098,0.20253142714500427,0.04653474688529968,-0.5947375893592834,-2.7003321647644043
1773200175868929000,67.29592895507812,0.9345483779907227,0.29096806049346924,0.04190513864159584,0.20050206780433655,0.046335700899362564,-0.5951725244522095,-2.704698324203491
1773200175884919600,67.31191943359374,0.9347844123840332,0.2916737198829651,0.041302938014268875,0.19849081337451935,0.0466366745531559,-0.5964398980140686,-2.7087929248809814
1773200175900909300,67.32790942382813,0.9350296258926392,0.2925417721271515,0.040565717965364456,0.19619743525981903,0.04712360352277756,-0.5979970097541809,-2.7134058475494385
1773200175916932600,67.3439326171875,0.9353286623954773,0.29316744208335876,0.03975655138492584,0.19399158656597137,0.04769205302000046,-0.5990288853645325,-2.7178523540496826
1773200175932924400,67.35992431640625,0.9356679916381836,0.2934294641017914,0.03897366672754288,0.19210848212242126,0.04822840914130211,-0.5993180274963379,-2.7216837406158447
1773200175948914700,67.37591479492187,0.9359075427055359,0.293706476688385,0.03837822377681732,0.1906328946352005,0.04864801466464996,-0.599702000617981,-2.7246716022491455
1773200175964905000,67.39190502929688,0.9361144304275513,0.29409611225128174,0.03775794431567192,0.18913373351097107,0.04916837811470032,-0.600309431552887,-2.727656841278076
1773200175980929300,67.40792919921876,0.9363342523574829,0.29456135630607605,0.037097275257110596,0.1874447613954544,0.04968147724866867,-0.6010674238204956,-2.7310359477996826
1773200175996920300,67.42392041015626,0.936528742313385,0.2948761582374573,0.03644878417253494,0.1861005425453186,0.05033465474843979,-0.6015077829360962,-2.7336621284484863
1773200176012910000,67.43991015625,0.9367058873176575,0.29495900869369507,0.03588535264134407,0.1851850003004074,0.05098172649741173,-0.6014887690544128,-2.735414981842041
1773200176028934100,67.45593408203125,0.9368767142295837,0.2949178218841553,0.03520863503217697,0.18451547622680664,0.05199678987264633,-0.6011562347412109,-2.7365546226501465
1773200176044922000,67.47192211914063,0.9370540976524353,0.29487311840057373,0.034437622874975204,0.1838301569223404,0.053211625665426254,-0.6007792353630066,-2.737668752670288
1773200176060913400,67.48791333007813,0.9371586441993713,0.29487305879592896,0.0337902270257473,0.18341687321662903,0.054370857775211334,-0.6005315184593201,-2.738208532333374
1773200176076907500,67.50390747070313,0.9371087551116943,0.2949148416519165,0.03339004144072533,0.18367837369441986,0.05548755079507828,-0.6004339456558228,-2.7373080253601074
1773200176092927200,67.51992724609374,0.936892032623291,0.2953042685985565,0.03263530507683754,0.18429210782051086,0.057853102684020996,-0.6008760929107666,-2.7352120876312256
1773200176108919800,67.535919921875,0.9365894794464111,0.29604917764663696,0.031480029225349426,0.18483534455299377,0.0612715408205986,-0.6018766760826111,-2.732879638671875
1773200176124909000,67.55190893554688,0.9363278746604919,0.29676753282546997,0.030475124716758728,0.18517665565013885,0.06419316679239273,-0.6028956770896912,-2.731128215789795
1773200176140931800,67.56793188476563,0.9361400008201599,0.297276109457016,0.029779579490423203,0.18542398512363434,0.06623268127441406,-0.6036216020584106,-2.7298824787139893
1773200176156924700,67.58392456054688,0.9359588623046875,0.29760220646858215,0.02947106398642063,0.18586382269859314,0.06743821501731873,-0.6041248440742493,-2.7285099029541016
1773200176172915000,67.5999150390625,0.9358259439468384,0.29768988490104675,0.02948067896068096,0.1863904595375061,0.06785421073436737,-0.6042702198028564,-2.7272379398345947
1773200176188906500,67.61590649414063,0.9358293414115906,0.29743459820747375,0.029816975817084312,0.18672747910022736,0.06719696521759033,-0.603868842124939,-2.726766347885132
1773200176204926000,67.63192602539063,0.9359182715415955,0.2969124913215637,0.030482511967420578,0.187004953622818,0.06560070067644119,-0.6030685901641846,-2.726759195327759
1773200176220918300,67.64791821289063,0.9359495639801025,0.29609569907188416,0.0318109504878521,0.18791992962360382,0.06281022727489471,-0.6019090414047241,-2.7258009910583496
1773200176236911000,67.6639111328125,0.9358452558517456,0.29506149888038635,0.033903878182172775,0.1896916925907135,0.058801889419555664,-0.6005864143371582,-2.72340726852417
1773200176252931600,67.679931640625,0.9363007545471191,0.2941286861896515,0.03516070917248726,0.18866106867790222,0.054692577570676804,-0.5992856621742249,-2.7270243167877197
1773200176268921300,67.69592138671875,0.9373506307601929,0.29341161251068115,0.03527085855603218,0.1844978779554367,0.05102041736245155,-0.5981007218360901,-2.737170696258545
1773200176284915500,67.71191552734375,0.9472007751464844,0.29431742429733276,0.01818612590432167,0.12592560052871704,0.04798722639679909,-0.5969657301902771,-2.862485647201538
